roll_deg,pitch_deg,yaw_deg,s,conditionNumber,maxQError_deg,status,errorMessage
-25,30,-15,0.442829606861204,1.717164801438,9.54166404439055e-15,SAFE,
-25,30,-10,0.422852133507472,1.70784640687964,1.27222187258541e-14,SAFE,
-25,30,-5,0.408875041183564,1.70227786079724,1.27222187258541e-14,SAFE,
-25,30,0,0.404270755441038,1.70208213477015,6.36110936292703e-15,SAFE,
-25,30,5,0.409139719176818,1.70403183753902,1.27222187258541e-14,SAFE,
-25,30,10,0.420360179362875,1.69199433205304,2.54444374517081e-14,SAFE,
-25,30,15,0.432290093403972,1.65802085163921,1.27222187258541e-14,SAFE,
-25,30,20,0.438988991297428,1.61979510299988,3.18055468146352e-15,SAFE,
-25,30,25,0.440859955718119,1.59323301383008,2.22638827702446e-14,SAFE,
-25,30,30,0.444375240175857,1.57429366076606,9.54166404439055e-15,SAFE,
-20,-30,-30,0.436465505357741,1.57335410663748,9.54166404439055e-15,SAFE,
-20,-30,-25,0.42939228428021,1.58900844231185,1.27222187258541e-14,SAFE,
-20,-30,-20,0.43028463845903,1.60677049146698,9.54166404439055e-15,SAFE,
-20,-30,-15,0.429544604206086,1.64795035149807,9.54166404439055e-15,SAFE,
-20,-30,-10,0.420858189248127,1.69496799955677,6.36110936292703e-15,SAFE,
-20,-30,-5,0.408817686681944,1.70190154639275,1.11319413851223e-14,SAFE,
-20,-30,0,0.400213077578386,1.67815012111422,9.54166404439055e-15,SAFE,
-20,-30,5,0.400789805360697,1.66057222028721,2.54444374517081e-14,SAFE,
-20,-30,10,0.41290870279059,1.65711873606704,9.54166404439055e-15,SAFE,
-20,-30,15,0.433326494638364,1.66230153606332,9.54166404439055e-15,SAFE,
-20,-30,20,0.455402473015767,1.68022992447792,6.36110936292703e-15,SAFE,
-20,-30,25,0.473940539886546,1.714976172967,1.27222187258541e-14,SAFE,
-20,-30,30,0.488326167333649,1.75975020278226,1.90833280887811e-14,SAFE,
-20,-25,-30,0.441259612806248,1.46322980390811,1.59027734073176e-14,SAFE,
-20,-25,-25,0.428686362042615,1.48202982129115,9.54166404439055e-15,SAFE,
-20,-25,-20,0.420199720523546,1.51180469367297,3.18055468146352e-15,SAFE,
-20,-25,-15,0.406682150860603,1.58034657439319,1.59027734073176e-14,SAFE,
-20,-25,-10,0.388077045136315,1.66485668497963,1.59027734073176e-14,SAFE,
-20,-25,-5,0.372292395718599,1.69773977807335,9.54166404439055e-15,SAFE,
-20,-25,0,0.364420647599321,1.67013910009762,6.36110936292703e-15,SAFE,
-20,-25,5,0.367559469939497,1.63542162836992,2.22638827702446e-14,SAFE,
-20,-25,10,0.383031480911558,1.61470828511726,1.27222187258541e-14,SAFE,
-20,-25,15,0.408791555462782,1.59343580461023,9.54166404439055e-15,SAFE,
-20,-25,20,0.438860516037244,1.57697623668213,9.54166404439055e-15,SAFE,
-20,-25,25,0.464827256473542,1.58397058555231,3.18055468146352e-15,SAFE,
-20,-25,30,0.48272697375725,1.61823547634784,1.59027734073176e-14,SAFE,
-20,-20,-30,0.448726026961773,1.36525072307467,1.27222187258541e-14,SAFE,
-20,-20,-25,0.430413668070945,1.39137075830225,6.36110936292703e-15,SAFE,
-20,-20,-20,0.40835389430028,1.45362018833516,3.18055468146352e-15,SAFE,
-20,-20,-15,0.376708449191819,1.57798052605338,1.27222187258541e-14,SAFE,
-20,-20,-10,0.345232032152987,1.72263497602793,3.18055468146352e-15,SAFE,
-20,-20,-5,0.322772675757417,1.8059155203802,1.27222187258541e-14,SAFE,
-20,-20,0,0.314042793138573,1.78691323476676,6.36110936292703e-15,SAFE,
-20,-20,5,0.321075920349904,1.73082427119736,1.59027734073176e-14,SAFE,
-20,-20,10,0.343258214098531,1.66847390397721,3.18055468146352e-15,SAFE,
-20,-20,15,0.377493564168795,1.58933030411688,6.36110936292703e-15,SAFE,
-20,-20,20,0.41818672244572,1.51563816293842,9.54166404439055e-15,SAFE,
-20,-20,25,0.455474881284859,1.47767490252317,6.36110936292703e-15,SAFE,
-20,-20,30,0.479065069675285,1.49409229056305,6.36110936292703e-15,SAFE,
-20,-15,-30,0.459277855346488,1.27498914621151,3.18055468146352e-15,SAFE,
-20,-15,-25,0.433572120786254,1.31449920126013,9.54166404439055e-15,SAFE,
-20,-15,-20,0.390584485348468,1.44124455624783,9.54166404439055e-15,SAFE,
-20,-15,-15,0.339203636138771,1.65453442654338,9.54166404439055e-15,SAFE,
-20,-15,-10,0.293027219549111,1.91098647554864,9.54166404439055e-15,SAFE,
-20,-15,-5,0.260279707117532,2.11281841961795,9.54166404439055e-15,SAFE,
-20,-15,0,0.248137966520752,2.13675580938248,6.36110936292703e-15,SAFE,
-20,-15,5,0.259947314302038,2.04357413100955,2.86249921331717e-14,SAFE,
-20,-15,10,0.292602975376791,1.866098737417,1.11319413851223e-14,SAFE,
-20,-15,15,0.339370146402447,1.66273201843751,9.54166404439055e-15,SAFE,
-20,-15,20,0.393343134240729,1.49591996213031,6.36110936292703e-15,SAFE,
-20,-15,25,0.445604400372469,1.39359408876642,9.54166404439055e-15,SAFE,
-20,-15,30,0.478380529078942,1.38200197417755,6.36110936292703e-15,SAFE,
-20,-10,-30,0.472842049140318,1.19143795007527,6.36110936292703e-15,SAFE,
-20,-10,-25,0.432916026863835,1.25916968192911,1.27222187258541e-14,SAFE,
-20,-10,-20,0.367751552304146,1.46201122989591,6.36110936292703e-15,SAFE,
-20,-10,-15,0.300252181767546,1.78554958093417,1.11319413851223e-14,SAFE,
-20,-10,-10,0.237976183704647,2.25398029321264,2.06736054295129e-14,SAFE,
-20,-10,-5,0.189950360878773,2.79094649865469,1.27222187258541e-14,SAFE,
-20,-10,0,0.170763522654999,2.9990679547985,1.43124960665858e-14,SAFE,
-20,-10,5,0.189920479530803,2.73932389924616,1.59027734073176e-14,SAFE,
-20,-10,10,0.237932860906509,2.22423670909943,2.06736054295129e-14,SAFE,
-20,-10,15,0.300269537969718,1.79026706306154,1.27222187258541e-14,SAFE,
-20,-10,20,0.36808125345534,1.49881047282894,3.18055468146352e-15,SAFE,
-20,-10,25,0.435115159211976,1.32737007869288,1.27222187258541e-14,SAFE,
-20,-10,30,0.481674484186006,1.27822279762048,6.36110936292703e-15,SAFE,
-20,-5,-30,0.487661382138036,1.12676528633481,6.36110936292703e-15,SAFE,
-20,-5,-25,0.426130632496179,1.22879661356124,6.36110936292703e-15,SAFE,
-20,-5,-20,0.349065939526103,1.47540369632464,1.59027734073176e-14,SAFE,
-20,-5,-15,0.270221942114111,1.90106697134451,1.27222187258541e-14,SAFE,
-20,-5,-10,0.192383681251424,2.68034294409825,9.54166404439055e-15,SAFE,
-20,-5,-5,0.122315744271522,4.22359815759689,2.54444374517081e-14,SAFE,
-20,-5,0,0.0868164591904695,5.79212867580948,9.54166404439055e-15,SAFE,
-20,-5,5,0.122315179226842,4.19238661705202,1.19270800554882e-14,SAFE,
-20,-5,10,0.192382638590239,2.66775674375388,9.54166404439055e-15,SAFE,
-20,-5,15,0.27022238635954,1.90265323264317,6.36110936292703e-15,SAFE,
-20,-5,20,0.349074983533826,1.49040379783286,1.59027734073176e-14,SAFE,
-20,-5,25,0.426193106162594,1.26915622348303,9.54166404439055e-15,SAFE,
-20,-5,30,0.489345598357869,1.18346861564416,1.27222187258541e-14,SAFE,
-20,0,-30,0.49999999996545,1.10877571533352,9.54166404439055e-15,SAFE,
-20,0,-25,0.422618261707248,1.21618225252442,6.36110936292703e-15,SAFE,
-20,0,-20,0.342020143292451,1.46190220026556,6.36110936292703e-15,SAFE,
-20,0,-15,0.25881904507997,1.93185165280201,4.77083202219528e-15,SAFE,
-20,0,-10,0.17364817766004,2.87938524152911,1.43124960665858e-14,SAFE,
-20,0,-5,0.0871557427395567,5.73685662345354,1.27222187258541e-14,SAFE,
-20,0,0,0,Inf,6.36110936292703e-15,DANGER,
-20,0,5,0.0871557427385195,5.7368566234422,1.59027734073176e-14,SAFE,
-20,0,10,0.173648177651804,2.87938524166568,1.27222187258541e-14,SAFE,
-20,0,15,0.258819045073268,1.93185165295927,3.18055468146352e-15,SAFE,
-20,0,20,0.342020143295424,1.46190220033401,6.36110936292703e-15,SAFE,
-20,0,25,0.42261826171813,1.21618225253089,3.18055468146352e-15,SAFE,
-20,0,30,0.499999999955175,1.10877571525716,7.95138670365879e-15,SAFE,
-20,5,-30,0.489345598318221,1.18346861576853,6.36110936292703e-15,SAFE,
-20,5,-25,0.426193106177622,1.26915622342881,6.36110936292703e-15,SAFE,
-20,5,-20,0.3490749835232,1.49040379796041,1.59027734073176e-14,SAFE,
-20,5,-15,0.270222386343754,1.9026532328821,7.95138670365879e-15,SAFE,
-20,5,-10,0.192382638578051,2.66775674395238,9.54166404439055e-15,SAFE,
-20,5,-5,0.122315179197576,4.19238661820201,1.19270800554882e-14,SAFE,
-20,5,0,0.0868164591766223,5.79212867673488,9.54166404439055e-15,SAFE,
-20,5,5,0.122315744246995,4.22359815844694,2.54444374517081e-14,SAFE,
-20,5,10,0.192383681226592,2.68034294433119,9.54166404439055e-15,SAFE,
-20,5,15,0.270221942107323,1.90106697144677,6.36110936292703e-15,SAFE,
-20,5,20,0.349065939467439,1.47540369661215,1.27222187258541e-14,SAFE,
-20,5,25,0.426130632379939,1.22879661382325,3.18055468146352e-15,SAFE,
-20,5,30,0.487661382114732,1.12676528628569,1.27222187258541e-14,SAFE,
-20,10,-30,0.481674484156544,1.27822279758385,1.27222187258541e-14,SAFE,
-20,10,-25,0.435115159254728,1.32737007853679,1.59027734073176e-14,SAFE,
-20,10,-20,0.368081253471515,1.49881047272483,3.18055468146352e-15,SAFE,
-20,10,-15,0.30026953796557,1.79026706313033,1.27222187258541e-14,SAFE,
-20,10,-10,0.237932860908306,2.22423670914612,1.74930507480493e-14,SAFE,
-20,10,-5,0.189920479525814,2.73932389935438,1.59027734073176e-14,SAFE,
-20,10,0,0.170763522624591,2.99906795551119,1.27222187258541e-14,SAFE,
-20,10,5,0.189950360848318,2.7909464990169,1.27222187258541e-14,SAFE,
-20,10,10,0.237976183675447,2.25398029322067,1.74930507480493e-14,SAFE,
-20,10,15,0.300252181709284,1.78554958129059,9.54166404439055e-15,SAFE,
-20,10,20,0.367751552278401,1.46201122990964,9.54166404439055e-15,SAFE,
-20,10,25,0.432916026827224,1.25916968203847,1.59027734073176e-14,SAFE,
-20,10,30,0.472842049146559,1.19143795010426,3.18055468146352e-15,SAFE,
-20,15,-30,0.47838052910679,1.38200197401796,6.36110936292703e-15,SAFE,
-20,15,-25,0.445604400447494,1.39359408846873,6.36110936292703e-15,SAFE,
-20,15,-20,0.393343134226168,1.49591996223697,6.36110936292703e-15,SAFE,
-20,15,-15,0.339370146445033,1.66273201830351,9.54166404439055e-15,SAFE,
-20,15,-10,0.292602975346215,1.86609873770776,1.27222187258541e-14,SAFE,
-20,15,-5,0.259947314310149,2.04357413088742,2.54444374517081e-14,SAFE,
-20,15,0,0.248137966481423,2.13675580985188,6.36110936292703e-15,SAFE,
-20,15,5,0.260279707093458,2.11281841971995,9.54166404439055e-15,SAFE,
-20,15,10,0.293027219513906,1.91098647576824,9.54166404439055e-15,SAFE,
-20,15,15,0.339203636056515,1.65453442696782,6.36110936292703e-15,SAFE,
-20,15,20,0.390584485233267,1.44124455684179,9.54166404439055e-15,SAFE,
-20,15,25,0.433572120741932,1.31449920142403,9.54166404439055e-15,SAFE,
-20,15,30,0.459277855349188,1.27498914619048,3.18055468146352e-15,SAFE,
-20,20,-30,0.47906506961631,1.49409229078547,9.54166404439055e-15,SAFE,
-20,20,-25,0.455474881275253,1.47767490253987,6.36110936292703e-15,SAFE,
-20,20,-20,0.418186722397582,1.51563816320258,3.18055468146352e-15,SAFE,
-20,20,-15,0.377493564124582,1.58933030432486,6.36110936292703e-15,SAFE,
-20,20,-10,0.343258214053078,1.66847390420906,3.18055468146352e-15,SAFE,
-20,20,-5,0.32107592032218,1.73082427146784,1.27222187258541e-14,SAFE,
-20,20,0,0.314042793070446,1.78691323504953,6.36110936292703e-15,SAFE,
-20,20,5,0.322772675728067,1.80591552060424,1.59027734073176e-14,SAFE,
-20,20,10,0.345232032091059,1.72263497652238,3.18055468146352e-15,SAFE,
-20,20,15,0.37670844914375,1.57798052636086,1.27222187258541e-14,SAFE,
-20,20,20,0.408353894267286,1.45362018840503,6.36110936292703e-15,SAFE,
-20,20,25,0.430413668070531,1.3913707581624,6.36110936292703e-15,SAFE,
-20,20,30,0.448726026881571,1.36525072329474,6.36110936292703e-15,SAFE,
-20,25,-30,0.482726973802602,1.61823547602889,3.18055468146352e-15,SAFE,
-20,25,-25,0.464827256473046,1.58397058554758,9.54166404439055e-15,SAFE,
-20,25,-20,0.438860515973509,1.57697623682111,3.18055468146352e-15,SAFE,
-20,25,-15,0.408791555416404,1.59343580487007,9.54166404439055e-15,SAFE,
-20,25,-10,0.383031480828484,1.61470828538881,1.27222187258541e-14,SAFE,
-20,25,-5,0.367559469865616,1.6354216286163,2.22638827702446e-14,SAFE,
-20,25,0,0.364420647543702,1.67013910030521,6.36110936292703e-15,SAFE,
-20,25,5,0.372292395671452,1.6977397783751,9.54166404439055e-15,SAFE,
-20,25,10,0.38807704501063,1.66485668556299,1.27222187258541e-14,SAFE,
-20,25,15,0.406682150856885,1.58034657439005,3.18055468146352e-15,SAFE,
-20,25,20,0.420199720477672,1.51180469378103,9.54166404439055e-15,SAFE,
-20,25,25,0.428686361996964,1.4820298215452,1.27222187258541e-14,SAFE,
-20,25,30,0.441259612783989,1.4632298038767,3.18055468146352e-15,SAFE,
-20,30,-30,0.488326167383553,1.75975020252978,6.36110936292703e-15,SAFE,
-20,30,-25,0.473940539921715,1.71497617291279,6.36110936292703e-15,SAFE,
-20,30,-20,0.4554024730175,1.68022992437886,6.36110936292703e-15,SAFE,
-20,30,-15,0.433326494649281,1.66230153591179,6.36110936292703e-15,SAFE,
-20,30,-10,0.412908702776616,1.65711873585452,6.36110936292703e-15,SAFE,
-20,30,-5,0.400789805376328,1.66057222016582,1.59027734073176e-14,SAFE,
-20,30,0,0.400213077522154,1.67815012119391,9.54166404439055e-15,SAFE,
-20,30,5,0.408817686594022,1.70190154676912,1.27222187258541e-14,SAFE,
-20,30,10,0.420858189252596,1.69496799962517,6.36110936292703e-15,SAFE,
-20,30,15,0.429544604155719,1.64795035179922,2.22638827702446e-14,SAFE,
-20,30,20,0.430284638448535,1.60677049149413,6.36110936292703e-15,SAFE,
-20,30,25,0.429392284264482,1.5890084422206,6.36110936292703e-15,SAFE,
-20,30,30,0.436465505292365,1.57335410659997,6.36110936292703e-15,SAFE,
-15,-30,-30,0.428988170395723,1.5767420061898,6.36110936292703e-15,SAFE,
-15,-30,-25,0.410875169318378,1.60270714577749,9.54166404439055e-15,SAFE,
-15,-30,-20,0.408211216565723,1.6079180502091,1.27222187258541e-14,SAFE,
-15,-30,-15,0.417336444890542,1.62082127067466,6.36110936292703e-15,SAFE,
-15,-30,-10,0.419361506712445,1.68630382504336,9.54166404439055e-15,SAFE,
-15,-30,-5,0.41000180824338,1.70994756867714,1.59027734073176e-14,SAFE,
-15,-30,0,0.396399794990528,1.66054323198152,6.36110936292703e-15,SAFE,
-15,-30,5,0.388433890313554,1.62857049235788,6.36110936292703e-15,SAFE,
-15,-30,10,0.395943719807955,1.62337929203506,1.27222187258541e-14,SAFE,
-15,-30,15,0.417384698766261,1.62088253181949,9.54166404439055e-15,SAFE,
-15,-30,20,0.44313234047698,1.6298400672903,9.54166404439055e-15,SAFE,
-15,-30,25,0.465576920019004,1.65991552344953,9.54166404439055e-15,SAFE,
-15,-30,30,0.482956012215956,1.705675971012,6.36110936292703e-15,SAFE,
-15,-25,-30,0.434774550857871,1.46530911458392,1.27222187258541e-14,SAFE,
-15,-25,-25,0.41283234036507,1.49393774141278,9.54166404439055e-15,SAFE,
-15,-25,-20,0.401793879177438,1.51278387873855,9.54166404439055e-15,SAFE,
-15,-25,-15,0.397307874902989,1.54687381224903,1.27222187258541e-14,SAFE,
-15,-25,-10,0.38636397528093,1.64494731327564,3.18055468146352e-14,SAFE,
-15,-25,-5,0.372767234669719,1.70564554616746,1.27222187258541e-14,SAFE,
-15,-25,0,0.36295956849806,1.65005606044367,3.18055468146352e-15,SAFE,
-15,-25,5,0.36120862644865,1.58491287149731,6.36110936292703e-15,SAFE,
-15,-25,10,0.372470450365127,1.56646786502304,1.59027734073176e-14,SAFE,
-15,-25,15,0.397343868604192,1.54694497160619,1.59027734073176e-14,SAFE,
-15,-25,20,0.428861959414171,1.52916817376548,3.18055468146352e-15,SAFE,
-15,-25,25,0.457416415800335,1.53552719473665,6.36110936292703e-15,SAFE,
-15,-25,30,0.47805205504632,1.57123700079988,6.36110936292703e-15,SAFE,
-15,-20,-30,0.443036816361983,1.36611711591563,6.36110936292703e-15,SAFE,
-15,-20,-25,0.417224760959928,1.4012807908065,9.54166404439055e-15,SAFE,
-15,-20,-20,0.395680772303432,1.44959238800313,9.54166404439055e-15,SAFE,
-15,-20,-15,0.371793100556231,1.53854606505524,2.22638827702446e-14,SAFE,
-15,-20,-10,0.344194167032727,1.69075241389387,2.54444374517081e-14,SAFE,
-15,-20,-5,0.322855100140462,1.81040400849599,1.59027734073176e-14,SAFE,
-15,-20,0,0.31369880340766,1.76835827664306,3.18055468146352e-15,SAFE,
-15,-20,5,0.319019863223211,1.67568392437941,1.90833280887811e-14,SAFE,
-15,-20,10,0.33899116192249,1.61619995719713,3.18055468146352e-15,SAFE,
-15,-20,15,0.371810704024067,1.53862087309473,6.36110936292703e-15,SAFE,
-15,-20,20,0.412091150058667,1.46644241658353,9.54166404439055e-15,SAFE,
-15,-20,25,0.449783142826035,1.43274748295347,3.18055468146352e-15,SAFE,
-15,-20,30,0.475224947767095,1.45261704434109,3.18055468146352e-15,SAFE,
-15,-15,-30,0.454353712030005,1.27337932299738,3.18055468146352e-15,SAFE,
-15,-15,-25,0.424040880963722,1.31755446892153,9.54166404439055e-15,SAFE,
-15,-15,-20,0.385637085588181,1.42305687379353,9.54166404439055e-15,SAFE,
-15,-15,-15,0.337743041060828,1.61452347974428,9.54166404439055e-15,SAFE,
-15,-15,-10,0.292676043340929,1.87229913014047,9.54166404439055e-15,SAFE,
-15,-15,-5,0.260268946534189,2.11005000187942,9.54166404439055e-15,SAFE,
-15,-15,0,0.24809470980139,2.12260413906712,3.18055468146352e-15,SAFE,
-15,-15,5,0.259570821969848,2.00110508471342,1.90833280887811e-14,SAFE,
-15,-15,10,0.29164093565745,1.82016459559954,1.27222187258541e-14,SAFE,
-15,-15,15,0.337747351631702,1.6145880807503,9.54166404439055e-15,SAFE,
-15,-15,20,0.391077201018778,1.44662565923239,9.54166404439055e-15,SAFE,
-15,-15,25,0.442403135486032,1.34934774264124,9.54166404439055e-15,SAFE,
-15,-15,30,0.475479086998569,1.34467782695186,6.36110936292703e-15,SAFE,
-15,-10,-30,0.469049805448259,1.18380543884117,6.36110936292703e-15,SAFE,
-15,-10,-25,0.42977339971936,1.24575507861187,1.59027734073176e-14,SAFE,
-15,-10,-20,0.367020805347298,1.43768965683097,6.36110936292703e-15,SAFE,
-15,-10,-15,0.300024738388872,1.75148297475056,1.27222187258541e-14,SAFE,
-15,-10,-10,0.23791421855945,2.21493649865728,2.22638827702446e-14,SAFE,
-15,-10,-5,0.189944236805395,2.77819265677672,1.11319413851223e-14,SAFE,
-15,-10,0,0.170761277394189,2.98994345240983,1.27222187258541e-14,SAFE,
-15,-10,5,0.189884812696662,2.70590976502803,1.90833280887811e-14,SAFE,
-15,-10,10,0.237816886187115,2.18601557379031,2.22638827702446e-14,SAFE,
-15,-10,15,0.300025197678346,1.75152068713173,9.54166404439055e-15,SAFE,
-15,-10,20,0.367651797180884,1.45596576262683,1.59027734073176e-15,SAFE,
-15,-10,25,0.434198628984086,1.28311350746081,9.54166404439055e-15,SAFE,
-15,-10,30,0.479791370617449,1.24346619408603,1.27222187258541e-14,SAFE,
-15,-5,-30,0.486037949573565,1.10563163525273,1.27222187258541e-14,SAFE,
-15,-5,-25,0.426004945680481,1.20700873049978,6.36110936292703e-15,SAFE,
-15,-5,-20,0.349034119538642,1.45885255155735,1.59027734073176e-14,SAFE,
-15,-5,-15,0.270210366189317,1.88153064474563,1.59027734073176e-14,SAFE,
-15,-5,-10,0.19238028292522,2.65072977387283,2.22638827702446e-14,SAFE,
-15,-5,-5,0.122315314034808,4.19876735251191,1.27222187258541e-14,SAFE,
-15,-5,0,0.0868164432377856,5.78771233061751,7.95138670365879e-15,SAFE,
-15,-5,5,0.122314224539238,4.16118965033592,1.27222187258541e-14,SAFE,
-15,-5,10,0.192378061940914,2.64211358897412,7.15624803329291e-15,SAFE,
-15,-5,15,0.27021037779741,1.88153982550237,6.36110936292703e-15,SAFE,
-15,-5,20,0.349049857437513,1.46373486327527,1.59027734073176e-14,SAFE,
-15,-5,25,0.426125615955656,1.22699258106949,6.36110936292703e-15,SAFE,
-15,-5,30,0.48855641566456,1.1492691561204,1.27222187258541e-14,SAFE,
-15,0,-30,0.499999999936509,1.07523246492847,9.54166404439055e-15,SAFE,
-15,0,-25,0.422618261687534,1.1831007917591,9.54166404439055e-15,SAFE,
-15,0,-20,0.342020143304917,1.46190220029343,3.18055468146352e-15,SAFE,
-15,0,-15,0.258819045066084,1.93185165301289,3.18055468146352e-15,SAFE,
-15,0,-10,0.173648177643567,2.87938524164242,1.43124960665858e-14,SAFE,
-15,0,-5,0.0871557427443948,5.73685662313508,7.95138670365879e-15,SAFE,
-15,0,0,0,Inf,3.18055468146352e-15,DANGER,
-15,0,5,0.0871557427461229,5.73685662302133,1.27222187258541e-14,SAFE,
-15,0,10,0.173648177646984,2.87938524158576,1.43124960665858e-14,SAFE,
-15,0,15,0.258819045068954,1.93185165288423,1.27222187258541e-14,SAFE,
-15,0,20,0.342020143295424,1.46190220025286,3.18055468146352e-15,SAFE,
-15,0,25,0.4226182617064,1.18310079170629,6.36110936292703e-15,SAFE,
-15,0,30,0.499999999929233,1.07523246496206,6.36110936292703e-15,SAFE,
-15,5,-30,0.488556415649045,1.14926915617246,6.36110936292703e-15,SAFE,
-15,5,-25,0.426125615959722,1.22699258100512,6.36110936292703e-15,SAFE,
-15,5,-20,0.34904985744367,1.46373486320582,1.27222187258541e-14,SAFE,
-15,5,-15,0.270210377789186,1.8815398255866,9.54166404439055e-15,SAFE,
-15,5,-10,0.192378061935304,2.64211358918968,6.36110936292703e-15,SAFE,
-15,5,-5,0.122314224513585,4.16118965123759,1.19270800554882e-14,SAFE,
-15,5,0,0.0868164432205101,5.78771233176892,7.95138670365879e-15,SAFE,
-15,5,5,0.122315314017984,4.19876735311874,1.59027734073176e-14,SAFE,
-15,5,10,0.192380282918588,2.650729773993,1.90833280887811e-14,SAFE,
-15,5,15,0.270210366155258,1.88153064494214,6.36110936292703e-15,SAFE,
-15,5,20,0.349034119473637,1.45885255180908,1.27222187258541e-14,SAFE,
-15,5,25,0.426004945628359,1.2070087305754,3.18055468146352e-15,SAFE,
-15,5,30,0.486037949541539,1.10563163536375,6.36110936292703e-15,SAFE,
-15,10,-30,0.479791370564756,1.24346619435937,6.36110936292703e-15,SAFE,
-15,10,-25,0.43419862896709,1.28311350750161,1.27222187258541e-14,SAFE,
-15,10,-20,0.36765179716198,1.45596576275282,6.36110936292703e-15,SAFE,
-15,10,-15,0.300025197672283,1.75152068719458,9.54166404439055e-15,SAFE,
-15,10,-10,0.237816886149212,2.18601557421772,1.90833280887811e-14,SAFE,
-15,10,-5,0.189884812690415,2.7059097649856,1.59027734073176e-14,SAFE,
-15,10,0,0.170761277358278,2.98994345304675,1.27222187258541e-14,SAFE,
-15,10,5,0.189944236781677,2.77819265703027,1.11319413851223e-14,SAFE,
-15,10,10,0.237914218539984,2.21493649892401,1.90833280887811e-14,SAFE,
-15,10,15,0.300024738367836,1.75148297485977,1.27222187258541e-14,SAFE,
-15,10,20,0.367020805291095,1.43768965719266,6.36110936292703e-15,SAFE,
-15,10,25,0.429773399698767,1.24575507856589,1.27222187258541e-14,SAFE,
-15,10,30,0.469049805453319,1.18380543889077,4.77083202219528e-15,SAFE,
-15,15,-30,0.475479086972038,1.34467782690845,3.18055468146352e-15,SAFE,
-15,15,-25,0.442403135495443,1.34934774245225,9.54166404439055e-15,SAFE,
-15,15,-20,0.391077201032594,1.44662565923672,6.36110936292703e-15,SAFE,
-15,15,-15,0.337747351554678,1.61458808108224,6.36110936292703e-15,SAFE,
-15,15,-10,0.291640935609567,1.82016459583782,1.27222187258541e-14,SAFE,
-15,15,-5,0.259570821928904,2.00110508510506,1.59027734073176e-14,SAFE,
-15,15,0,0.248094709744712,2.1226041394641,3.18055468146352e-15,SAFE,
-15,15,5,0.260268946518223,2.11005000194466,6.36110936292703e-15,SAFE,
-15,15,10,0.292676043283083,1.8722991306096,9.54166404439055e-15,SAFE,
-15,15,15,0.337743041039792,1.61452347981131,1.59027734073176e-14,SAFE,
-15,15,20,0.385637085477721,1.42305687420895,6.36110936292703e-15,SAFE,
-15,15,25,0.424040880938092,1.31755446910926,1.27222187258541e-14,SAFE,
-15,15,30,0.454353712040016,1.2733793228895,3.18055468146352e-15,SAFE,
-15,20,-30,0.475224947794152,1.45261704424579,6.36110936292703e-15,SAFE,
-15,20,-25,0.449783142852963,1.432747482871,6.36110936292703e-15,SAFE,
-15,20,-20,0.412091149945703,1.46644241697518,3.18055468146352e-15,SAFE,
-15,20,-15,0.371810703967532,1.53862087323879,6.36110936292703e-15,SAFE,
-15,20,-10,0.338991161914945,1.61619995714503,6.36110936292703e-15,SAFE,
-15,20,-5,0.319019863213358,1.6756839244656,1.90833280887811e-14,SAFE,
-15,20,0,0.313698803378565,1.76835827685062,3.18055468146352e-15,SAFE,
-15,20,5,0.322855100096969,1.81040400875552,1.59027734073176e-14,SAFE,
-15,20,10,0.344194166995768,1.69075241396708,2.22638827702446e-14,SAFE,
-15,20,15,0.371793100549497,1.53854606506495,6.36110936292703e-15,SAFE,
-15,20,20,0.395680772229907,1.44959238822911,9.54166404439055e-15,SAFE,
-15,20,25,0.417224760939345,1.40128079081504,9.54166404439055e-15,SAFE,
-15,20,30,0.443036816329438,1.36611711603145,6.36110936292703e-15,SAFE,
-15,25,-30,0.478052055113135,1.57123700059096,1.27222187258541e-14,SAFE,
-15,25,-25,0.457416415788753,1.53552719470507,9.54166404439055e-15,SAFE,
-15,25,-20,0.428861959422747,1.52916817392231,9.54166404439055e-15,SAFE,
-15,25,-15,0.397343868597428,1.54694497172564,6.36110936292703e-15,SAFE,
-15,25,-10,0.372470450356422,1.5664678650518,1.27222187258541e-14,SAFE,
-15,25,-5,0.361208626421799,1.58491287159031,6.36110936292703e-15,SAFE,
-15,25,0,0.362959568415592,1.65005606071514,3.18055468146352e-15,SAFE,
-15,25,5,0.372767234637823,1.70564554624601,1.59027734073176e-14,SAFE,
-15,25,10,0.38636397527106,1.64494731317572,2.86249921331717e-14,SAFE,
-15,25,15,0.397307874915289,1.54687381213664,1.27222187258541e-14,SAFE,
-15,25,20,0.401793879159261,1.51278387889197,3.18055468146352e-15,SAFE,
-15,25,25,0.412832340330052,1.4939377415549,6.36110936292703e-15,SAFE,
-15,25,30,0.434774550867811,1.46530911451489,6.36110936292703e-15,SAFE,
-15,30,-30,0.48295601231032,1.70567597057669,3.18055468146352e-15,SAFE,
-15,30,-25,0.465576919967457,1.65991552358662,1.27222187258541e-14,SAFE,
-15,30,-20,0.443132340472898,1.6298400672195,6.36110936292703e-15,SAFE,
-15,30,-15,0.417384698674495,1.62088253223128,1.59027734073176e-14,SAFE,
-15,30,-10,0.395943719716645,1.62337929235078,6.36110936292703e-15,SAFE,
-15,30,-5,0.388433890299383,1.62857049242755,6.36110936292703e-15,SAFE,
